city,date,temp_c,humidity,wind_kmph,precip_mm
Lagos,2022-06-20T08:00,25.0,88,3.4,0.0
Lagos,2022-06-20T09:00,25.8,85,4.7,0.0
Lagos,2022-06-20T10:00,26.6,83,7.6,0.0
Lagos,2022-06-20T11:00,27.4,77,8.5,0.2
Lagos,2022-06-20T12:00,28.0,75,12.0,0.1
Lagos,2022-06-20T13:00,28.5,72,10.7,0.2
Lagos,2022-06-20T14:00,28.4,73,13.0,0.1
Lagos,2022-06-20T15:00,28.3,74,14.5,0.1
Lagos,2022-06-20T16:00,28.2,75,14.7,0.1
Lagos,2022-06-20T17:00,27.9,76,15.9,0.0
Lagos,2022-06-20T18:00,27.2,77,15.4,0.0
Lagos,2022-06-20T19:00,26.5,80,13.6,0.0
Lagos,2022-06-20T20:00,26.2,83,12.0,0.0
Lagos,2022-06-20T21:00,26.0,84,8.2,0.0
Lagos,2022-06-20T22:00,25.9,85,8.7,0.0
Lagos,2022-06-20T23:00,25.8,85,10.0,0.0
Lagos,2022-06-21T00:00,25.8,85,9.5,0.0
Lagos,2022-06-21T01:00,25.8,83,8.0,0.0
Lagos,2022-06-21T02:00,25.6,85,6.6,0.0
Lagos,2022-06-21T03:00,24.8,87,4.1,0.8
Lagos,2022-06-21T04:00,23.7,93,2.9,0.8
Lagos,2022-06-21T05:00,23.8,92,5.4,0.1
Lagos,2022-06-21T06:00,23.8,92,5.7,0.0
Lagos,2022-06-21T07:00,24.3,91,4.6,0.0
Lagos,2022-06-21T08:00,25.4,85,6.7,0.0
Lagos,2022-06-21T09:00,26.1,82,8.0,0.2
Lagos,2022-06-21T10:00,26.7,78,10.2,0.4
Lagos,2022-06-21T11:00,27.2,77,12.1,0.4
Lagos,2022-06-21T12:00,27.6,74,14.1,0.4
Lagos,2022-06-21T13:00,27.8,78,13.1,0.4
Lagos,2022-06-21T14:00,27.3,80,15.8,0.0
Lagos,2022-06-21T15:00,25.6,82,21.0,2.3
Lagos,2022-06-21T16:00,25.2,84,12.6,0.1
Lagos,2022-06-21T17:00,25.6,82,10.1,0.1
Lagos,2022-06-21T18:00,25.1,83,10.7,0.3
Lagos,2022-06-21T19:00,24.5,88,8.0,0.4
Lagos,2022-06-21T20:00,24.7,87,9.2,0.2
Lagos,2022-06-21T21:00,24.8,88,9.4,0.1
Lagos,2022-06-21T22:00,24.7,89,9.0,0.1
Lagos,2022-06-21T23:00,24.8,89,7.6,0.0
Lagos,2022-06-22T00:00,24.7,90,10.2,0.0
Lagos,2022-06-22T01:00,23.7,95,9.6,0.0
Lagos,2022-06-22T02:00,23.5,96,6.3,0.8
Lagos,2022-06-22T03:00,23.2,96,8.9,0.1
Lagos,2022-06-22T04:00,22.9,96,8.7,0.0
Lagos,2022-06-22T05:00,22.8,95,6.4,0.1
Lagos,2022-06-22T06:00,22.7,96,6.1,0.1
Lagos,2022-06-22T07:00,22.7,96,6.1,0.1
Lagos,2022-06-22T08:00,23.3,93,3.6,0.0
Lagos,2022-06-22T09:00,24.4,88,2.8,0.0
Lagos,2022-06-22T10:00,25.0,86,0.4,0.1
Lagos,2022-06-22T11:00,25.4,85,4.6,0.1
Lagos,2022-06-22T12:00,25.7,84,8.2,0.3
Lagos,2022-06-22T13:00,25.7,84,15.8,0.1
Lagos,2022-06-22T14:00,26.3,81,15.5,0.1
Lagos,2022-06-22T15:00,25.8,82,16.9,0.1
Lagos,2022-06-22T16:00,26.3,79,14.7,0.2
Lagos,2022-06-22T17:00,25.8,81,15.3,0.2
Lagos,2022-06-22T18:00,25.5,82,13.6,0.0
Lagos,2022-06-22T19:00,25.1,85,9.4,0.0
Lagos,2022-06-22T20:00,24.8,87,8.1,0.0
Lagos,2022-06-22T21:00,24.9,87,7.2,0.0
Lagos,2022-06-22T22:00,25.0,87,7.2,0.0
Lagos,2022-06-22T23:00,25.1,87,7.2,0.0
Lagos,2022-06-23T00:00,25.0,87,6.3,0.0
Lagos,2022-06-23T01:00,24.7,88,6.4,0.0
Lagos,2022-06-23T02:00,25.0,88,6.4,0.0
Lagos,2022-06-23T03:00,24.6,90,4.3,0.0
Lagos,2022-06-23T04:00,24.2,91,4.8,0.0
Lagos,2022-06-23T05:00,23.6,93,4.4,0.0
Lagos,2022-06-23T06:00,23.1,95,4.3,0.0
Lagos,2022-06-23T07:00,23.5,94,6.5,0.1
Lagos,2022-06-23T08:00,24.4,92,4.4,0.1
Lagos,2022-06-23T09:00,25.6,86,0.4,0.1
Lagos,2022-06-23T10:00,26.5,83,4.1,0.1
Lagos,2022-06-23T11:00,27.2,83,5.1,0.1
Lagos,2022-06-23T12:00,28.0,78,7.6,0.1
Lagos,2022-06-23T13:00,28.4,77,10.8,0.8
Lagos,2022-06-23T14:00,28.4,77,12.5,0.1
Lagos,2022-06-23T15:00,27.8,77,14.1,0.7
Lagos,2022-06-23T16:00,27.7,78,13.6,0.0
Lagos,2022-06-23T17:00,27.1,79,13.7,0.0
Lagos,2022-06-23T18:00,26.6,80,11.8,0.0
Lagos,2022-06-23T19:00,26.1,83,7.9,0.0
Lagos,2022-06-23T20:00,25.8,85,8.3,0.0
Lagos,2022-06-23T21:00,25.6,86,8.1,0.0
Lagos,2022-06-23T22:00,25.6,85,7.9,0.0
Lagos,2022-06-23T23:00,25.6,85,8.2,0.0
Lagos,2022-06-24T00:00,25.5,86,9.2,0.0
Lagos,2022-06-24T01:00,25.8,84,11.0,0.0
Lagos,2022-06-24T02:00,25.7,84,10.2,0.0
Lagos,2022-06-24T03:00,25.4,86,8.9,0.0
Lagos,2022-06-24T04:00,25.1,87,5.5,0.0
Lagos,2022-06-24T05:00,24.9,89,6.3,0.0
Lagos,2022-06-24T06:00,24.5,91,4.2,0.0
Lagos,2022-06-24T07:00,24.9,89,4.8,0.0
Lagos,2022-06-24T08:00,25.3,87,6.8,0.0
Lagos,2022-06-24T09:00,26.0,83,5.8,0.0
Lagos,2022-06-24T10:00,26.7,80,9.8,0.2
Lagos,2022-06-24T11:00,26.9,80,13.0,0.4
Lagos,2022-06-24T12:00,25.9,86,11.4,3.7
Lagos,2022-06-24T13:00,24.9,87,12.4,0.2
Lagos,2022-06-24T14:00,24.9,86,8.5,0.1
Lagos,2022-06-24T15:00,26.0,81,6.8,0.0
Lagos,2022-06-24T16:00,26.6,77,6.6,0.0
Lagos,2022-06-24T17:00,26.2,78,9.5,0.0
Lagos,2022-06-24T18:00,25.6,82,13.5,0.0
Lagos,2022-06-24T19:00,25.1,84,9.3,0.0
Lagos,2022-06-24T20:00,24.8,86,7.7,0.0
Lagos,2022-06-24T21:00,24.6,88,5.6,0.0
Lagos,2022-06-24T22:00,24.6,89,4.3,0.0
Lagos,2022-06-24T23:00,24.6,90,3.6,0.0
Lagos,2022-06-25T00:00,24.3,91,3.6,0.0
Lagos,2022-06-25T01:00,23.8,92,3.6,0.0
Lagos,2022-06-25T02:00,23.2,93,3.9,0.0
Lagos,2022-06-25T03:00,23.2,92,3.8,0.0
Lagos,2022-06-25T04:00,23.8,88,2.4,0.0
Lagos,2022-06-25T05:00,23.6,88,2.3,0.0
Lagos,2022-06-25T06:00,23.6,88,2.3,0.0
Lagos,2022-06-25T07:00,23.4,91,2.0,0.0
Lagos,2022-06-25T08:00,24.7,88,2.7,0.0
Lagos,2022-06-25T09:00,25.9,86,2.2,0.0
Lagos,2022-06-25T10:00,26.9,78,8.3,0.1
Lagos,2022-06-25T11:00,27.4,74,11.8,0.0
Lagos,2022-06-25T12:00,28.2,70,11.9,0.0
Lagos,2022-06-25T13:00,28.2,69,14.2,0.1
Lagos,2022-06-25T14:00,28.3,69,15.5,0.0
Lagos,2022-06-25T15:00,27.8,72,15.8,0.0
Lagos,2022-06-25T16:00,27.3,73,14.8,0.0
Lagos,2022-06-25T17:00,27.3,74,11.4,0.0
Lagos,2022-06-25T18:00,27.0,76,9.7,0.0
Lagos,2022-06-25T19:00,26.2,81,8.7,0.0
Lagos,2022-06-25T20:00,25.7,85,9.9,0.0
Lagos,2022-06-25T21:00,25.4,87,10.8,0.0
Lagos,2022-06-25T22:00,25.1,90,8.7,0.0
Lagos,2022-06-25T23:00,25.1,90,8.4,0.0
Lagos,2022-06-26T00:00,25.1,89,8.4,0.0
Lagos,2022-06-26T01:00,24.6,91,12.8,0.0
Lagos,2022-06-26T02:00,23.8,92,6.0,1.8
Lagos,2022-06-26T03:00,24.0,92,8.6,0.1
Lagos,2022-06-26T04:00,24.1,92,5.4,0.0
Lagos,2022-06-26T05:00,23.8,95,4.6,0.0
Lagos,2022-06-26T06:00,24.6,89,3.7,0.1
Lagos,2022-06-26T07:00,24.3,92,3.2,0.1
Lagos,2022-06-26T08:00,24.8,90,4.8,0.1
Lagos,2022-06-26T09:00,25.7,87,5.2,0.3
Lagos,2022-06-26T10:00,26.3,85,5.0,0.3
Lagos,2022-06-26T11:00,26.9,82,7.0,0.3
Lagos,2022-06-26T12:00,27.0,82,10.2,0.4
Lagos,2022-06-26T13:00,26.4,85,8.7,2.5
Lagos,2022-06-26T14:00,25.6,83,11.1,5.3
Lagos,2022-06-26T15:00,25.8,84,11.7,0.1
Lagos,2022-06-26T16:00,26.1,83,9.6,0.1
Lagos,2022-06-26T17:00,25.9,84,12.2,0.1
Lagos,2022-06-26T18:00,25.7,85,9.4,0.0
Lagos,2022-06-26T19:00,25.3,88,8.1,0.0
Lagos,2022-06-26T20:00,24.8,89,8.4,0.0
Lagos,2022-06-26T21:00,24.9,88,6.4,0.0
Lagos,2022-06-26T22:00,25.0,89,7.1,0.0
Lagos,2022-06-26T23:00,25.0,89,6.4,0.0
Lagos,2022-06-27T00:00,24.4,92,4.6,0.0
Lagos,2022-06-27T01:00,24.2,91,4.6,0.0
Lagos,2022-06-27T02:00,24.2,92,5.0,0.0
Lagos,2022-06-27T03:00,24.0,93,3.1,0.0
Lagos,2022-06-27T04:00,23.8,94,3.1,0.0
Lagos,2022-06-27T05:00,23.8,93,5.0,0.0
Lagos,2022-06-27T06:00,23.4,95,7.2,0.0
Lagos,2022-06-27T07:00,23.5,96,6.9,0.0
Lagos,2022-06-27T08:00,24.4,94,6.2,0.0
Lagos,2022-06-27T09:00,25.9,89,3.1,0.0
Lagos,2022-06-27T10:00,26.9,82,2.5,0.3
Lagos,2022-06-27T11:00,27.6,79,5.0,0.3
Lagos,2022-06-27T12:00,28.3,76,7.6,0.2
Lagos,2022-06-27T13:00,28.0,75,11.9,0.4
Lagos,2022-06-27T14:00,28.3,74,12.8,0.1
Lagos,2022-06-27T15:00,27.5,76,14.2,0.1
Lagos,2022-06-27T16:00,26.9,82,7.6,0.3
Lagos,2022-06-27T17:00,26.7,81,8.7,0.2
Lagos,2022-06-27T18:00,26.5,83,7.8,0.2
Lagos,2022-06-27T19:00,25.9,86,5.2,0.6
Lagos,2022-06-27T20:00,25.4,89,3.7,0.7
Lagos,2022-06-27T21:00,25.3,91,4.1,0.0
Lagos,2022-06-27T22:00,24.8,94,4.8,0.0
Lagos,2022-06-27T23:00,25.0,93,4.8,0.0
Lagos,2022-06-28T00:00,24.9,92,5.9,0.0
Lagos,2022-06-28T01:00,25.5,90,8.6,0.0
Lagos,2022-06-28T02:00,25.4,92,3.7,0.0
Lagos,2022-06-28T03:00,25.1,92,2.7,0.1
Lagos,2022-06-28T04:00,24.9,91,4.4,0.0
Lagos,2022-06-28T05:00,24.7,92,4.1,0.0
Lagos,2022-06-28T06:00,24.5,91,3.1,1.3
Lagos,2022-06-28T07:00,24.0,93,2.4,2.7
Lagos,2022-06-28T08:00,24.5,91,3.3,0.1
Lagos,2022-06-28T09:00,25.2,88,3.8,0.5
Lagos,2022-06-28T10:00,25.7,84,9.3,0.2
Lagos,2022-06-28T11:00,26.0,85,12.6,0.2
Lagos,2022-06-28T12:00,26.2,85,10.4,0.0
Lagos,2022-06-28T13:00,28.1,76,12.2,0.0
Lagos,2022-06-28T14:00,28.1,77,13.1,0.2
Lagos,2022-06-28T15:00,27.9,80,13.5,0.2
Lagos,2022-06-28T16:00,27.8,81,13.4,0.1
Lagos,2022-06-28T17:00,27.4,79,13.5,0.1
Lagos,2022-06-28T18:00,27.1,80,12.9,0.0
Lagos,2022-06-28T19:00,26.4,84,10.0,0.0
Lagos,2022-06-28T20:00,26.0,87,10.0,0.0
Lagos,2022-06-28T21:00,25.8,88,9.3,0.0
Lagos,2022-06-28T22:00,25.7,88,10.0,0.0
Lagos,2022-06-28T23:00,25.5,89,10.0,0.0
Lagos,2022-06-29T00:00,25.4,89,7.8,0.0
Lagos,2022-06-29T01:00,25.3,90,6.5,0.0
Lagos,2022-06-29T02:00,25.3,91,7.3,0.0
Lagos,2022-06-29T03:00,24.8,92,7.4,0.5
Lagos,2022-06-29T04:00,24.7,92,7.2,0.0
Lagos,2022-06-29T05:00,24.5,91,9.1,0.1
Lagos,2022-06-29T06:00,24.4,92,13.3,0.1
Lagos,2022-06-29T07:00,24.2,91,12.0,0.0
Lagos,2022-06-29T08:00,24.9,88,4.9,0.0
Lagos,2022-06-29T09:00,25.7,85,3.9,0.0
Lagos,2022-06-29T10:00,26.6,81,6.4,0.1
Lagos,2022-06-29T11:00,26.6,82,9.0,0.1
Lagos,2022-06-29T12:00,27.5,80,11.3,0.2
Lagos,2022-06-29T13:00,27.9,78,13.2,0.3
Lagos,2022-06-29T14:00,27.1,84,13.6,0.6
Lagos,2022-06-29T15:00,25.8,86,18.6,2.8
Lagos,2022-06-29T16:00,25.9,86,18.9,0.1
Lagos,2022-06-29T17:00,25.9,85,16.6,0.0
Lagos,2022-06-29T18:00,25.5,87,15.0,0.0
Lagos,2022-06-29T19:00,25.4,87,14.3,0.0
Lagos,2022-06-29T20:00,25.2,89,12.0,0.0
Lagos,2022-06-29T21:00,25.1,89,9.8,0.0
Lagos,2022-06-29T22:00,24.6,91,6.4,0.8
Lagos,2022-06-29T23:00,24.6,90,11.8,0.9
Lagos,2022-06-30T00:00,24.5,92,9.4,0.5
Lagos,2022-06-30T01:00,24.3,92,6.6,0.3
Lagos,2022-06-30T02:00,24.4,91,10.7,0.6
Lagos,2022-06-30T03:00,24.3,91,12.2,0.3
Lagos,2022-06-30T04:00,24.3,91,8.7,0.1
Lagos,2022-06-30T05:00,24.3,91,9.4,0.0
Lagos,2022-06-30T06:00,24.6,90,8.1,0.1
Lagos,2022-06-30T07:00,24.6,90,7.4,0.3
Lagos,2022-06-30T08:00,25.1,89,10.2,1.4
Lagos,2022-06-30T09:00,25.6,83,9.7,2.9
Lagos,2022-06-30T10:00,24.8,88,11.5,3.4
Lagos,2022-06-30T11:00,25.5,86,11.5,1.1
Lagos,2022-06-30T12:00,26.2,85,14.3,0.2
Lagos,2022-06-30T13:00,26.1,83,16.3,6.3
Lagos,2022-06-30T14:00,25.9,85,19.4,3.7
Lagos,2022-06-30T15:00,25.1,84,21.8,0.4
Lagos,2022-06-30T16:00,25.9,82,18.2,0.1
Lagos,2022-06-30T17:00,26.1,81,21.3,0.1
Lagos,2022-06-30T18:00,25.8,81,19.1,0.1
Lagos,2022-06-30T19:00,24.9,85,16.3,0.0
Lagos,2022-06-30T20:00,23.7,89,15.6,1.9
Lagos,2022-06-30T21:00,23.5,92,10.8,1.0
Lagos,2022-06-30T22:00,23.6,94,3.4,0.5
Lagos,2022-06-30T23:00,23.3,94,8.6,3.2
Lagos,2022-07-01T00:00,23.6,94,3.6,2.6
Lagos,2022-07-01T01:00,23.7,92,5.2,2.1
Lagos,2022-07-01T02:00,24.0,93,7.0,0.2
Lagos,2022-07-01T03:00,24.1,93,10.6,0.2
Lagos,2022-07-01T04:00,23.9,93,10.5,0.2
Lagos,2022-07-01T05:00,23.7,94,6.2,0.3
Lagos,2022-07-01T06:00,23.6,95,5.5,0.1
Lagos,2022-07-01T07:00,23.4,95,7.6,0.1
Lagos,2022-07-01T08:00,23.8,93,6.0,0.9
Lagos,2022-07-01T09:00,24.3,87,6.0,1.0
Lagos,2022-07-01T10:00,24.2,87,4.9,0.7
Lagos,2022-07-01T11:00,25.1,86,4.4,0.5
Lagos,2022-07-01T12:00,25.5,86,9.1,0.2
Lagos,2022-07-01T13:00,27.4,78,12.1,0.2
Lagos,2022-07-01T14:00,27.6,75,12.5,0.1
Lagos,2022-07-01T15:00,27.3,76,16.1,0.3
Lagos,2022-07-01T16:00,27.2,76,17.4,0.3
Lagos,2022-07-01T17:00,27.0,77,17.8,0.1
Lagos,2022-07-01T18:00,26.3,79,17.1,0.0
Lagos,2022-07-01T19:00,25.7,83,14.3,0.0
Lagos,2022-07-01T20:00,25.5,84,12.0,0.0
Lagos,2022-07-01T21:00,25.4,84,10.9,0.0
Lagos,2022-07-01T22:00,25.4,84,10.2,0.0
Lagos,2022-07-01T23:00,25.0,86,10.7,0.0
Lagos,2022-07-02T00:00,24.8,86,9.2,0.1
Lagos,2022-07-02T01:00,24.8,87,9.7,0.0
Lagos,2022-07-02T02:00,24.8,88,13.4,0.0
Lagos,2022-07-02T03:00,24.1,89,12.4,0.0
Lagos,2022-07-02T04:00,24.1,89,8.1,0.0
Lagos,2022-07-02T05:00,24.0,90,7.0,0.0
Lagos,2022-07-02T06:00,23.9,90,6.1,0.0
Lagos,2022-07-02T07:00,23.6,92,3.4,0.0
Lagos,2022-07-02T08:00,23.8,91,3.3,0.0
Lagos,2022-07-02T09:00,24.6,88,2.2,0.0
Lagos,2022-07-02T10:00,25.3,87,0.8,0.1
Lagos,2022-07-02T11:00,25.8,85,3.0,0.0
Lagos,2022-07-02T12:00,26.9,82,8.4,0.0
Lagos,2022-07-02T13:00,27.1,77,10.1,0.0
Lagos,2022-07-02T14:00,27.4,76,12.3,0.0
Lagos,2022-07-02T15:00,27.5,72,13.8,0.1
Lagos,2022-07-02T16:00,27.6,69,15.6,0.1
Lagos,2022-07-02T17:00,27.5,69,15.6,0.0
Lagos,2022-07-02T18:00,27.0,72,13.1,0.0
Lagos,2022-07-02T19:00,26.1,77,9.4,0.0
Lagos,2022-07-02T20:00,25.6,79,7.7,0.0
Lagos,2022-07-02T21:00,25.1,83,5.2,0.0
Lagos,2022-07-02T22:00,24.8,83,5.6,0.0
Lagos,2022-07-02T23:00,24.4,83,8.4,0.0
Lagos,2022-07-03T00:00,24.2,84,6.7,0.0
Lagos,2022-07-03T01:00,23.8,85,8.5,0.0
Lagos,2022-07-03T02:00,23.7,86,8.0,0.0
Lagos,2022-07-03T03:00,23.5,87,7.4,0.0
Lagos,2022-07-03T04:00,23.3,89,5.9,0.0
Lagos,2022-07-03T05:00,23.1,90,5.5,0.0
Lagos,2022-07-03T06:00,22.9,91,4.8,0.0
Lagos,2022-07-03T07:00,22.9,92,6.1,0.0
Lagos,2022-07-03T08:00,23.8,91,7.2,0.0
Lagos,2022-07-03T09:00,25.3,86,6.6,0.0
Lagos,2022-07-03T10:00,27.1,78,10.7,0.0
Lagos,2022-07-03T11:00,28.1,71,11.3,0.1
Lagos,2022-07-03T12:00,28.5,69,13.4,0.1
Lagos,2022-07-03T13:00,28.4,73,13.6,0.5
Lagos,2022-07-03T14:00,28.8,72,16.3,0.0
Lagos,2022-07-03T15:00,28.5,73,18.4,0.1
Lagos,2022-07-03T16:00,27.7,74,20.5,0.2
Lagos,2022-07-03T17:00,27.4,74,18.9,0.0
Lagos,2022-07-03T18:00,26.9,75,19.7,0.0
Lagos,2022-07-03T19:00,26.1,79,16.3,0.0
Lagos,2022-07-03T20:00,25.7,83,14.2,0.0
Lagos,2022-07-03T21:00,25.6,84,13.7,0.0
Lagos,2022-07-03T22:00,25.5,85,13.4,0.0
Lagos,2022-07-03T23:00,25.4,85,13.1,0.0
Lagos,2022-07-04T00:00,25.3,86,13.0,0.0
Lagos,2022-07-04T01:00,25.5,87,12.2,0.0
Lagos,2022-07-04T02:00,25.1,88,9.3,0.0
Lagos,2022-07-04T03:00,24.9,89,8.7,0.0
Lagos,2022-07-04T04:00,24.8,89,11.4,0.0
Lagos,2022-07-04T05:00,24.6,89,10.1,0.0
Lagos,2022-07-04T06:00,24.4,90,9.5,0.0
Lagos,2022-07-04T07:00,24.3,90,9.2,0.0
Lagos,2022-07-04T08:00,25.0,89,8.1,0.0
Lagos,2022-07-04T09:00,26.0,85,8.3,0.0
Lagos,2022-07-04T10:00,27.0,80,9.9,0.2
Lagos,2022-07-04T11:00,27.8,79,11.7,0.2
Lagos,2022-07-04T12:00,28.0,78,13.3,0.2
Lagos,2022-07-04T13:00,27.6,81,8.6,0.6
Lagos,2022-07-04T14:00,25.7,85,15.2,5.8
Lagos,2022-07-04T15:00,26.3,83,23.4,0.6
Lagos,2022-07-04T16:00,26.4,80,24.4,0.1
Lagos,2022-07-04T17:00,26.2,82,23.0,0.0
Lagos,2022-07-04T18:00,25.8,82,22.1,0.0
Lagos,2022-07-04T19:00,25.3,85,18.6,0.0
Lagos,2022-07-04T20:00,25.0,86,17.6,0.0
Lagos,2022-07-04T21:00,25.2,84,16.8,0.0
Lagos,2022-07-04T22:00,25.3,84,14.5,0.0
Lagos,2022-07-04T23:00,25.3,84,17.3,0.0
Lagos,2022-07-05T00:00,25.2,85,17.1,0.0
Lagos,2022-07-05T01:00,23.7,91,10.6,0.1
Lagos,2022-07-05T02:00,24.0,92,12.1,0.9
Lagos,2022-07-05T03:00,24.0,92,11.9,0.3
Lagos,2022-07-05T04:00,24.0,91,10.4,0.3
Lagos,2022-07-05T05:00,23.8,92,11.0,0.5
Lagos,2022-07-05T06:00,23.2,94,7.9,3.9
Lagos,2022-07-05T07:00,22.9,94,5.2,8.3
Lagos,2022-07-05T08:00,23.4,92,5.4,1.9
Lagos,2022-07-05T09:00,23.6,90,6.6,1.5
Lagos,2022-07-05T10:00,24.7,87,9.7,0.3
Lagos,2022-07-05T11:00,26.1,81,9.9,0.4
Lagos,2022-07-05T12:00,26.8,82,11.0,0.2
Lagos,2022-07-05T13:00,26.4,82,14.6,0.1
Lagos,2022-07-05T14:00,26.5,83,14.2,0.2
Lagos,2022-07-05T15:00,26.0,82,14.8,0.6
Lagos,2022-07-05T16:00,26.1,84,15.1,0.2
Lagos,2022-07-05T17:00,25.4,84,16.3,0.4
Lagos,2022-07-05T18:00,25.1,87,16.3,0.1
Lagos,2022-07-05T19:00,24.5,89,13.0,0.1
Lagos,2022-07-05T20:00,24.7,88,9.8,0.1
Lagos,2022-07-05T21:00,24.6,88,8.2,0.7
Lagos,2022-07-05T22:00,24.5,90,7.9,0.4
Lagos,2022-07-05T23:00,24.6,91,9.3,0.3
Lagos,2022-07-06T00:00,24.4,92,7.3,0.1
Lagos,2022-07-06T01:00,24.2,93,6.5,0.4
Lagos,2022-07-06T02:00,23.9,94,5.0,0.0
Lagos,2022-07-06T03:00,23.8,95,4.7,0.0
Lagos,2022-07-06T04:00,23.7,95,3.9,0.0
Lagos,2022-07-06T05:00,23.3,96,3.9,0.0
Lagos,2022-07-06T06:00,22.8,97,4.3,0.0
Lagos,2022-07-06T07:00,23.2,97,2.9,0.0
Lagos,2022-07-06T08:00,24.2,93,4.2,0.0
Lagos,2022-07-06T09:00,25.3,88,3.9,0.1
Lagos,2022-07-06T10:00,26.2,83,4.6,0.2
Lagos,2022-07-06T11:00,27.0,83,6.9,0.2
Lagos,2022-07-06T12:00,28.0,77,9.8,0.2
Lagos,2022-07-06T13:00,25.8,88,8.0,3.4
Lagos,2022-07-06T14:00,27.3,83,8.2,0.3
Lagos,2022-07-06T15:00,28.0,79,11.7,0.1
Lagos,2022-07-06T16:00,27.8,79,14.2,0.1
Lagos,2022-07-06T17:00,27.0,83,14.5,0.1
Lagos,2022-07-06T18:00,26.3,83,13.8,0.0
Lagos,2022-07-06T19:00,25.6,86,10.8,0.0
Lagos,2022-07-06T20:00,25.3,87,10.3,0.0
Lagos,2022-07-06T21:00,25.3,88,9.7,0.0
Lagos,2022-07-06T22:00,25.2,88,10.2,0.0
Lagos,2022-07-06T23:00,25.0,89,10.2,0.0
Lagos,2022-07-07T00:00,25.0,89,10.7,0.0
Lagos,2022-07-07T01:00,25.1,89,12.0,0.0
Lagos,2022-07-07T02:00,25.0,89,11.5,0.0
Lagos,2022-07-07T03:00,25.0,89,9.2,0.0
Lagos,2022-07-07T04:00,24.8,91,8.2,0.0
Lagos,2022-07-07T05:00,24.6,91,6.8,0.0
Lagos,2022-07-07T06:00,24.2,92,7.9,0.0
Lagos,2022-07-07T07:00,23.9,93,7.7,0.0
Lagos,2022-07-07T08:00,24.9,91,7.7,0.0
Lagos,2022-07-07T09:00,26.3,84,10.5,0.1
Lagos,2022-07-07T10:00,27.4,79,11.6,0.3
Lagos,2022-07-07T11:00,27.9,80,11.8,0.2
Lagos,2022-07-07T12:00,28.5,77,12.7,0.1
Lagos,2022-07-07T13:00,26.0,88,6.5,0.2
Lagos,2022-07-07T14:00,26.8,85,9.8,0.3
Lagos,2022-07-07T15:00,28.1,81,10.6,0.1
Lagos,2022-07-07T16:00,27.5,80,13.0,0.1
Lagos,2022-07-07T17:00,27.0,81,17.1,0.1
Lagos,2022-07-07T18:00,26.3,83,17.8,0.0
Lagos,2022-07-07T19:00,25.7,85,15.5,0.0
Lagos,2022-07-07T20:00,25.2,89,12.7,0.0
Lagos,2022-07-07T21:00,25.3,89,11.2,0.0
Lagos,2022-07-07T22:00,25.3,89,12.0,0.0
Lagos,2022-07-07T23:00,25.3,88,14.0,0.0
Lagos,2022-07-08T00:00,25.3,88,12.5,0.0
Lagos,2022-07-08T01:00,25.4,88,13.3,0.0
Lagos,2022-07-08T02:00,25.3,89,12.6,0.0
Lagos,2022-07-08T03:00,25.0,90,9.9,0.0
Lagos,2022-07-08T04:00,23.7,94,10.5,5.4
Lagos,2022-07-08T05:00,23.7,93,5.6,1.0
Lagos,2022-07-08T06:00,23.2,93,1.6,5.9
Lagos,2022-07-08T07:00,23.2,92,0.5,2.3
Lagos,2022-07-08T08:00,23.6,89,2.5,2.4
Lagos,2022-07-08T09:00,24.2,89,6.2,0.1
Lagos,2022-07-08T10:00,25.1,84,7.4,0.1
Lagos,2022-07-08T11:00,25.4,85,8.5,0.8
Lagos,2022-07-08T12:00,25.6,84,10.2,0.3
Lagos,2022-07-08T13:00,24.8,87,17.4,0.4
Lagos,2022-07-08T14:00,25.1,88,16.0,1.4
Lagos,2022-07-08T15:00,25.1,87,16.9,0.6
Lagos,2022-07-08T16:00,24.6,88,16.2,1.3
Lagos,2022-07-08T17:00,24.5,92,11.6,2.4
Lagos,2022-07-08T18:00,24.7,93,13.1,0.8
Lagos,2022-07-08T19:00,24.6,92,10.0,0.5
Lagos,2022-07-08T20:00,24.6,92,7.9,0.4
Lagos,2022-07-08T21:00,24.7,91,8.1,0.9
Lagos,2022-07-08T22:00,24.4,92,10.7,0.3
Lagos,2022-07-08T23:00,24.5,91,10.7,0.2
Lagos,2022-07-09T00:00,24.2,92,10.7,0.1
Lagos,2022-07-09T01:00,24.5,91,13.0,0.0
Lagos,2022-07-09T02:00,24.5,91,12.3,0.0
Lagos,2022-07-09T03:00,23.8,92,13.8,0.2
Lagos,2022-07-09T04:00,23.6,92,8.2,0.3
Lagos,2022-07-09T05:00,23.9,92,9.4,0.1
Lagos,2022-07-09T06:00,24.1,92,11.8,0.0
Lagos,2022-07-09T07:00,24.2,92,10.8,0.0
Lagos,2022-07-09T08:00,24.8,89,13.1,0.0
Lagos,2022-07-09T09:00,25.1,87,13.6,0.1
Lagos,2022-07-09T10:00,25.9,85,12.7,0.1
Lagos,2022-07-09T11:00,26.1,84,15.3,0.2
Lagos,2022-07-09T12:00,26.5,82,15.5,0.1
Lagos,2022-07-09T13:00,24.4,89,13.5,0.2
Lagos,2022-07-09T14:00,24.6,87,15.9,1.6
Lagos,2022-07-09T15:00,24.4,89,16.8,1.4
Lagos,2022-07-09T16:00,24.1,92,15.5,1.2
